title,label
"As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man.",1
"Now, I also support the Bush tax cuts. Sen. McCain voted against them originally. He now believes they should be made permanent. I'm glad he agrees they should be made permanent.",1
"Says she called for addressing risks of derivatives, cracking down on subprime mortgages and improving financial oversight early on in the financial crisis.",1
Kurt Russel Just SHOWED Overpaid Celebs It’s Time To Shut Up About Trump – Hits Them Where It Hurts!,0
"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.",1
"In the first round of repayments from financial institutions that received TARP money, the government has actually turned a profit.",1
"Says none of the government programs targeted for elimination or severe cutback in House Republican spending plans appeared on the GAOs list of government programs at high risk of waste, fraud and abuse.",1
As it happened: Prince Harry and Meghan Markle engaged - Is this finally the modern bride the royal family needs?,0
"In 2009, Democratic Wisconsin state senators rammed through a billion-dollar tax hike in 24 hours with no public input.",1
"From a standpoint of the county government, neither school system has received an increase in funding over the past six years.",1
Bella Hadid flashes her underboob as she parties with Cara Delevingne and Kendall Jenner at Travis Scott’s birthday bash,0
"Lionel Richie Doesn't Want to See Daughter Sofia 'Get Hurt' by Scott Disick's 'Playboy Ways,' Says Source",0
"The president has added close to 68,000 troops in the last year, since he came into office, not just the 30,000 you hear, but the others that were added before that.",1
"Jennifer Aniston Wants Justin Theroux to Stop ""Humiliating"" Her After Divorce Announcement (EXCLUSIVE)",0
"Blake Shelton Would Love To Have A Baby With Gwen Stefani, But He’s Also Perfectly Happy As ‘Stepdad’",0
Meghan Markle’s father now says he will walk his daughter down the aisle – if he can make it to the UK,0
Its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics.,1
  Jennifer Aniston   Brad Pitt Friends NOT Urging Fairy Tale Ending Fairy Tale Ending Despite Reports,0
"Khloé Kardashian Is ""Begging"" for Tristan Thompson to Put a Ring on It Before Their Baby Comes (REPORT)",0
"In 1935, more than 50% of the elderly population lived in poverty. Today that poverty rate stands officially at 9.4%.",1
"Vanity Fair Magazine (December, 2017) Jennifer Lopez and Alex Rodriguez Cover: Graydon Carter (Editor): 0764920179634: Amazon.com: Books",0
The United States death rate is two-and-a-half times higher for those who do not have a high school education.,1
"Sure, Kate Middleton Looks Great — But Let’s Talk About What Giving Birth Really Does To Women’s Bodies",0
"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",1
"The Senate immigration bill is filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.",1
"Queen Elizabeth Says: “Muslim Refugees Are Dividing Nationality, I Fully Agree With Donald Trump We Should…”(VIDEO)",0
The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,1
A 5 percent increase in domestic production would increase the world supply by less than 1 percent and do almost nothing to our dependence on foreign oil. This would also have virtually no effect on the price of gas at the pump.,1
"Currently, the intelligence community can collect business records on law-abiding Americans who have no connection to terrorism.",1
"There are more African American men in prison, jail, on probation or parole than were enslaved in 1850.",1
Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.,1
"The inevitable Taylor Swift backlash begins: Watching the critical mad love crumble, right on schedule",0
"Virginia was named best managed state, best state for business and best state toraise a child while I was governor.",1
"Every family health insurance policy has ""a $900 hidden tax"" to subsidize health care costs of the uninsured.",1
Finance experts estimate that paying in cash for the $2.5 billion in projects funded by the sales tax saved Gwinnett County more than $1 billion in interest payments.,1
"Fergie Reportedly Crushing Hard On Kendall Jenner, Singer Wants To ‘Explore Fantasies’ After Split [Rumors]",0
There are countries in Africa where they have higher vaccination rates than here in the United States.,1
"Thirty-four percent of Hispanics don't have any health care at all, don't have any health insurance.",1
"In the past three years, weve added enough new oil and gas pipeline to circle the Earth and then some.",1
Gore looking to turn idle fans into activists 3year ad campaign will feature enemies united on climate,1
Brad Pitt ‘Fears Falling In Love Again’ After Angelina Jolie Divorce: Keeping It ‘Casual’ With Co-Star,0
Sixty percent of the auto thefts that we have in (St. Petersburg) are caused by people leaving their keys in the car.,1
"Democrats have said that ""even one hearing (on the stimulus bill) would be one too many, and that we have a single day to approve these five complex propositions that will affect the lives of millions.""",1
Gwen Stefani Is Still Smitten With Blake Shelton and 'Has Never Once' Tried to Change Him (Exclusive),0
Paris Jackson On Reports She Has Come Out As Bisexual: ‘Everyone Has Known For Years. This Is Not News’,0
"In 2010, Mr. [Anthony] Gemma described himself as a pro-life candidate. Now, he claims to be pro-choice.",1
"[When I was mayor] Providence was one of the five renaissance cities of America, according to USA Today in those days. Money magazine said it was the fifth best city to live in in America. In addition to that, All Cities Almanac said in 1994, I believe, that it was the safest city in America.",1
New Only Fools and Horses video: Watch David Beckham poke fun at himself with glasses gag for Sport Relief,0
"Since 2000, when he entered politics, Jon Husted has been on the ballot six times for three different political offices.",1
There is a constitutional issue that affects the paychecks of members of Congress during a shutdown.,1
The law has not established whether Rhode Island public employees have property rights to their pensions.,1
"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.",1
"In the past decade in New York State more than 30 current and former state officeholders have been convicted, sanctioned or accused of wrongdoing more than any other state.",1
Wisconsins 6th congressional district has more manufacturing jobs than almost any other in the nation.,1
"President Obamas proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions.",1
"U.S. forces in Iraq and Afghanistan include a ""few thousand that are still green card holders who are not even citizens of this country.""",1
Says five Democratic state senators were for her bicycle tailgating bill before they were against it.,1
"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",1
"Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support.",1
We have to recognize that our salaries for faculty are the lowest in New England with the exception of the University of Maine.,1
"There's a new theory about how Khloé and Kylie will reveal their pregnancies, and it's the most solid yet",0
Nick Jonas & Priyanka Chopra's Relationship Is Reportedly Instagram Official & Fans Are Loving It — PHOTO,0
Newt Gingrich has suggested building a mirror system in space could improve the Earths habitability.,1
"Britney Spears mobbed by fans on first visit to Israel, cancels dinner with PM Benjamin Netanyahu- Entertainment News, Firstpost",0
"Donald Trump Jr. Suggests Ron Perlman Knew About Harvey Weinstein’s Sexual Abuse, Calls Him a ‘Coward’ For Being Silent",0
"Inside Ben Affleck and Matt Damon’s Enduring Friendship: How They Survived Scandal, Heartbreak and Tabloid Fodder",0
Wisconsin is called the Badger State because our ancestors came here with the hopes of living the American dream by mining.,1
"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets.",1
The mosquito population in South Florida is larger than it is in many other communities in the country.,1
Selena Gomez ‘Still Misses’ ‘First Love’ Justin Bieber — Would She Text Him If He Split With Hailey?,0
Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,1
"FOX Network Picks Up ‘Roseanne,’ Saying It Has No Problem With Occasional Racism – The Newly Press News Network – POTUS Press Network",0
deputy director of national health statistics in the Office of the Actuary at the Center for Medicare and Medicaid Services,1
Foreign companies in the United States have a significantly higher unionization rate than other companies overall.,1
In 2010 about 75 percent of child abuse and neglect reports in Oregon were made by those required to report by law.,1
"Jeff Greene only moved from California to Florida in the last two years. In fact, he would not legally be allowed to run for any other statewide office because he has not lived here long enough to meet the residency requirement.",1
This is the only state in the country that bypassed the General Assembly to authorize [in-state tuition for undocumented immigrants].,1
Jennifer Garner and Ben Affleck Expecting Their 4th Child Together Following Surprise Pregnancy Bombshell (EXCLUSIVE),0
"Kasich: “If A Woman Is Not Intelligent Enough To Keep Her Legs Closed, How Can We Entrust The Abortion Decision To Her?”",0
"Caitlyn Jenner Slams the Kardashians, Says She Didn't Trust Them to Know About Her Gender Reassignment Surgery",0
Why Kourtney Kardashian's 24-Year-Old Boyfriend Was Spotted Getting Cozy This Week With Leonardo DiCaprio's 20-Year-Old Model Girlfriend,0
"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin dont have to pay any taxes on their income for two years.",1
The law is very clear! 'The monies recouped from the TARP shall be paid into the general fund of the treasury for the reduction of the public debt.',1
"The American people have endured 21 consecutive months of 9% or higher unemployment [and] 2.6 million jobs have been lost, since the stimulus bill was signed.",1
"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.",1
Oregon schools receive millions of dollars per year in federal school lunch assistance and yet they are required to spend that money almost anywhere but Oregon.,1
"Prince Harry Reportedly Sought Kate Middleton's ""Seal of Approval"" Before Proposing to Meghan Markle",0
"Lawmakers were paid for their off-season efforts to, for the first time, take the lead in drawing borders for two would-be cities.",1
Will & Jada Pinkett-Smith Relationship Rumors: Is Jada Jealous of Husband's Relationship With Margot Robbie?,0
Individuals with mental illnesses die an average of 25 years earlier than those without a mental illness.,1
"In the past three years, we have prosecuted or brought more cases on access to public records than in the previous 12 years combined.",1
Taylor Swift will reportedly keep her new album off streaming services like Spotify and Apple Music for a week,0
"The mega-rich pay about 15 percent in taxes, while the middle class fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.",1
Miranda Lambert Sent Blake Shelton and Gwen Stefani Her Blessing Before Their Cringeworthy Run-In (EXCLUSIVE),0
Americas wealthiest 25 percent pay 86 percent of total income taxes. Wealthiest 5 percent pay 60 percent of total income taxes.,1
UPDATE: Florida Governor Rick Scott Now Listed As &#8216;Critical&#8217; After Bizarre Hurricane Cleanup Accident,0
"Inside Justin Bieber's Hillsong Church: Child abuse cover-up claims, rinsing its followers for money and facing 'cult' accusations",0
Kanye West won't attend Met Gala because 'he's not ready to return to the spotlight following breakdown',0
"7 Cringey Details About Katy Perry & Orlando Bloom's Relationship, Including Rumors They've Already Eloped",0
Weird marriage rules Tom Cruise imposed on Katie Holmes: 'Silence during labour' and 'no public dating' after their split,0
We havent passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year.,1
A Source Reported That Blake Shelton Is Cheating On Gwen Stefani – Their Friends Still Believe That The Couple Will Walk Down The Aisle Someday,0
The Republican-controlled Wisconsin Assembly approved only one out of 376 amendments offered by Assembly Democrats in 2011.,1
Kendrick Meek claims hes the only candidate who saidSonia Sotomayor will make an excellent Supreme Court justice.,1
Proposed NClaw for body camera footage gives police broad authority to keep video footage secret even from individuals who are filmed.,1
"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",1
testimony submitted to the Congressional Oversight Panel’s hearing on the TARPs impact on financial stability,1
"You cant give a child an aspirin in school without permission. You cant do any kind of medication, but we can secretly take the child off and have an abortion.",1
Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.,1
Bindi Irwin Does NOT Believe Chandler Powell Is Late Dad ’ s Reincarnation  Despite Late And Wrong Report,0
CONFIRMED ! JUSTICE RUTH BADER GINSBURG IS RESIGNING FROM THE POST OF ASSOCIATE JUSTICE OF THE SUPREME COURT,0
New Intimate Details of Tristan Thompson's Affair Prove It's Worse Than Khloé Kardashian Knows (EXCLUSIVE),0
KUWK: Kourtney Is ‘Creeped Out’ By Scott Disick’s GF Sofia Richie Morphing Into Her – Feels Like He’s ‘Manipulating’ The Girl,0
Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,1
Scott Disick looks miserable on day out in LA after ex Kourtney Kardashian ‘blocked’ Sofia Richie from meeting their kids,0
"After today, @GovJayNixon will have been overridden more times than all previous governors in #MO history #moleg",1
"IMPEACHMENT HINT STIRS HOUSE CLASH; Democratic Orators Spring to Roosevelt Defense, Charging 'Malice.'",1
Is bisexual Drew Barrymore desperate for a romantic partner? Learn about her relationships and garlic allergy! – Married Biography,0
"The Congressional Budget Office, a nonpartisan office, did an analysis and said that passing comprehensive immigration reform will reduce the federal deficit by $200 billion over the next decade.",1
She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action.,1
Kylie Jenner and Travis Scott became parents just 10 months after meeting — here's a complete timeline of their relationship,0
The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident.,1
"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.",1
"Over the course of one four-year term, it costs taxpayers more than $1 million simply to operate the governors mansion.",1
Americans spend 6.1 billion hours a year complying with tax law. It costs us $163 billion to comply with our tax laws annually.,1
Angelina Jolie & Sean Penn Talking ‘A Lot’ Claims Source — He Thinks She’s ‘Amazing & Stunningly Beautiful’,0
"If you printed a $1 bill for the entirety of the $14.1 trillion national debt, the resulting pile of money would weigh more than 136 aircraft carriers.",1
"Financial conflict-of-interest laws dont apply to the president, right? So, the president doesnt have to have a blind trust.",1
"Here in Virginia, we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore.",1
Robert Pattinson Has Finally Responded to Donald Trump’s Bizarre Tweets About His Relationship With Kristen Stewart,0
An Expert Reveals What Kate Middleton and Prince William's Body Language Says About Their Relationship,0
Julia Roberts Makes a Desperate — and Expensive! — Move to Save Her Marriage With Danny Moder (EXCLUSIVE),0
Kim Kardashian Slams 'Liar' Caitlyn Jenner for Comments About Late Father Robert: 'She Is Not a Good Person',0
"Geithner still didn't correct the same type of error for some years, even after the Internal Revenue Service flagged him for the failure to pay the taxes in other years.",1
"Before this day is out, 18 more veterans will have taken their own lives. That is the daily average, it is intolerable, and it has to stop.",1
"We have an 80 percent graduation rate in high school after spending more per student than any country in the world other than Liechtenstein, I think, or Luxembourg and a couple other small countries.",1
"What Prince Harry and Meghan Markle's honeymoon itinerary in Namibia could look like, including a moonlit dinner and hot air balloon ride",0
"Jennifer Lopez hired private detective to check out Alex Rodriguez cheating allegations, report says",0
Polls show that 96 percent of New Jerseyans and 95 percent of gun households in the state support expanding background checks to keep guns away from those who shouldnt have them.,1
Ellen DeGeneres and Portia de Rossi Exchange Loving Anniversary Tributes in Celebration of Nine Years of Marriage,0
"Says the House Rules Committee is the only panel, other than the Intelligence and Ethics committees, not able to telecast proceedings in its main hearing room.",1
Six justices on the U.S. Supreme Court have been confirmed in presidential election years since 1912.,1
Faculty salaries at UW System institutions have now fallen more than 18 percent below the national average.,1
"China now owns $1.1 trillion of our debt, our trade deficit last year with them was a quarter of a trillion dollars.",1
"A fairly limited number of people, 25 million to 30 million, will be allowed to access a national health insurance exchange.",1
Rhode Island is almost dead last among Northeastern states in the length of time first-degree murderers must spend in prison before theyre eligible for parole.,1
"Eight out of the nine states with competitive Senate races, Hispanics make up less than 10 percent of the electorate.",1
"The Brangelina industry: why Jennifer Aniston, Brad Pitt and Angelina Jolie keep making the headlines",0
"Within the three miles surrounding the University Circle area, infant mortality exceeds some Third World countries.",1
"To give the proposed economic stimulus plan some perspective, ""if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldnt have spent $1 trillion.""",1
"A lawyer demanded several Houston pastors hand over to the city government many of their private papers, including their sermons.",1
"Boston is just 60 minutes away and its offering subsidies to developers who can charge higher rent than you can get in Providence while construction costs are more or less equal. As a result, the Boston skyline is completely dominated by the cranes.",1
"Leonardo DiCaprio seen cozying up to Al Pacino’s step-daughter, Camila Morrone, during the Eminem show at Coachella",0
"In the U.S., African-Americans continue to be arrested at nearly three and one half times the rate of whites on marijuana charges.",1
"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.",1
"NYC: PHYSICIAN and Wife Jump To Death…Leave Kids Behind Because They “Can’t Afford The Health Care” Only Hours After McCain, Murkowski, Collins and EVERY Democrat Voted To Keep Obamacare -",0
"Over the past 10 years, the number of people living in Lower Manhattan has nearly doubled. In fact, Lower Manhattan has added more people over the last 10 years than Atlanta, Dallas and Philadelphia combined.",1
"Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18-billion of our budget.",1
"Kevin Hart Apologizes to Wife, Kids for 'Failed Extortion Attempt' Over Sexually Suggestive Video (UPDATE)",0
"What do Rutgers University, Kean University, Montclair State University, New Jersey City University, Stockton College, Rowan University and William Paterson all have in common? They all graduate less than 50 percent of their students within four years.",1
Angelina takes children to Renaissance Pleasure Fair in California; Despite the report she was not “miserable” at the fair – Married Biography,0
"Nobody has played clips over and over ...of President Obama (saying), If they bring a knife to the fight, well bring a gun.",1
Facebook Picks Sides in Alabama Senate Race=> Shuts Down Gateway Pundit and Breitbart Reports on Discredited Allred Accuser,0
Says America spends over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.,1
Prince Jackson shops with his girlfriend...as it is claimed he 'feuded with sister Paris' before her suicide attempt,0
    The Voice The Voice Team NOT Surprised Surprised Adam Levine   Behati Prinsloo Pregnant Again Before Blake Shelton Gwen Stefani,0
Budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.,1
"47 percent of Americanscant pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.",1
"Huckabee ""granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined.""",1
Says ending the direct payment farm subsidy program could save up to $28.4 billion over ten years that could be used to reduce the deficit.,1
Says Congressmen Paul Ryan and Todd Akin co-sponsored legislation to limit federal funding for abortion to victims of forcible rape.,1
Did Blac Chyna Give Custody Of Daughter Dream To Rob Kardashian? Report Claims Chyna Wants to Twerk Instead,0
"Miley Cyrus Breaks Silence on Rootsy New Music, Fiance Liam Hemsworth & America: 'Unity Is What We Need'",0
Im the only governor in America ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody.,1
"With 7 Well-Chosen Words, Kim Kardashian Just Offered the Most Perfect Example of Emotional Intelligence You'll See This Week",0
"Three years ago, John McCain said, ""Afghanistan we don't read about it anymore in papers because it succeeded.""",1
"During Lyndon B. Johnsons first 20 years in Congress, he opposed every civil rights measure that came up for a vote.",1
Jennifer Aniston 'knew it was a matter of time before ex-husband Brad Pitt split from Angelina Jolie',0
"At least Obama didn't marry his cousin,"" as Giuliani did.	candidates-biography	obama-girl			none	0	0	0	0	0	a YouTube video.
3644.json	mostly-true	Gov. (Rick) Perry helped balance his budget with about $6 billion worth of federal help, which he happily took, and then started blaming the members of Congress who had offered that help.	state-budget,stimulus	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview
3310.json	barely-true	President Obama came to Ohio 12 times to try to defeat me and guess what? He didnt win.	elections	john-kasich	Governor of Ohio as of Jan. 10, 2011	Ohio	republican	9	8	10	18	3	a CNN interview
6307.json	half-true	On suspending system development charges for two years.	taxes	charlie-hales	Senior vice president, HDR Engineering	Oregon	none	1	1	0	0	0	a newspaper article
9166.json	half-true	Of all the jobs President Obama claims to have created since he started, only 38.5 percent are women. So 61.5 percent have gone to men.	economy,jobs,women	eric-bolling	Co-host on Fox News Channel's ""The Five",1
The stimulus bill contains $20 million for the removal of small to medium-sized fish passage barriers and $25 million to rehabilitate off-roading trails for ATVs.,1
"The region I represent, both currently and in the future, has more automotive plants than the entire state of California.",1
The Pink Pony club in DeKalb County has never been cited for any violation of an ordinance or state law.,1
Georgia still has one of the richest programs in terms of scholarships for students to go to college.,1
The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.,1
"The truth is, Planned Parenthood does not provide mammograms. Planned Parenthood refers women to mammography providers, serving as the middlewoman, if you will.",1
"An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.",1
Says the U.S. Department of Homeland Security must report to about 100 congressional committees and subcommittees.,1
Polling shows that nearly 74 percent of National Rifle Association members support requiring background checks for all gun sales.,1
"Says Hillary Clinton said all work-related emails were sent back to the State Department. The FBI director said, thats not true.",1
"Says nearly 29,000 Oregonians almost 5 percent of all homeowners are 90 days or more delinquent on their mortgage.",1
Bachmann: “White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery”,0
"I joined the Gang of 14, seven Republicans, seven Democrats, so that we wouldn't blow up the United States Senate. Sen. Obama had the opportunity to join that group. He chose not to.",1
"In Iraq, civilian deaths, incidents of bombings, etc., remain very low relative to what was going on last year.",1
Georgia is one of three states that effectively have no regulations whatsoever on lobbyists giving to legislators.,1
Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,0
Angelina Jolie Refuses To ‘Shy Away’ from Jennifer Aniston at Golden Globes If They Run Into Each Other,0
"Michelle Obama: ‘Florida Shooting Is Clearly Trump’s Fault, These Shootings Are Happening Constantly Since He Became Our President.We Must Protect Our Children From This Tyrant”Do You Support Her?’",0
"Liam Hemsworth, Miley Cyrus Engaged: Couple Reportedly Having A Secret Wedding In Australia After Christmas",0
Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,1
Says members of the military have sent him more campaign contributions than theyve sent President Barack Obama and more than twice what theyve sent other Republican presidential candidates.,1
Right now we are at 90 percent health insurance covered. Thats the highest weve ever been in our country.,1
The federal government can cut all of the non-military discretionary spending and not balance the budget.,1
"In Harrisburg, I passed more bills than all the Democrats combined, in terms of legislation affecting the city.",1
  Carrie Underwood NOT Trapped In Bad Marriage Trapped In Bad Marriage With Mike Fisher  Despite Report,0
JUST IN: WaPo Reporter Who Broke News On Judge Roy Moore Story Has A Criminal History Of “Faking” * 100PercentFedUp.com,0
Says only four Texas legislators voted against a law giving in-state tuition rates to certain illegal immigrants.,1
"In 2008, then-Sen. Barack Obama missed 60 or 70 percent of his votes. In 2004, John Kerry missed close to 60 to 70 percent and Bob Graham missed over 30 percent of his votes.",1
"Kim Kardashian Never Said She And Kanye West ‘Barely Made It’ This Year, Despite ‘OK! Magazine’ Report",0
"Georgia has the most restrictive ballot access laws in the country.	elections	mary-n			independent	0	0	0	0	0	a television interview
3666.json	false	On whether the federal debt limit should be raised	federal-budget	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview with George Stephanopoulos
4608.json	half-true	When George W. Bush was governor of Texas, the percentage uninsured went down. Under his successor, Rick Perry, its gone up.	children,health-care,new-hampshire-2012	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a Republicam debate in Hanover, N.H.
11023.json	false	Says his book,The Art of the Deal,is the No. 1 selling business book of all time.	candidates-biography,job-accomplishments	donald-trump	President-Elect	New York	republican	63	114	51	37	61	remarks on CNN.
2096.json	half-true	Democrats in the 1930s wanted President Franklin Roosevelt to be more conservative.	history,pundits,abc-news-week	george-will	Columnist	Maryland	columnist	7	6	3	5	1	a roundtable discussion on ABC's This Week
12853.json	true	Says Danny Tarkanian wants to defund Planned Parenthood and would outlaw a womans right to choose, even in cases of rape or incest.	abortion	jacky-rosen		Nevada	democrat	0	0	0	0	0	a press release.
12670.json	pants-fire	Condemning violence against the police and urging support for the police is markedly absent from President Barack Obamas public remarks.	criminal-justice	william-johnson			organization	0	0	0	0	1	an interview on Fox News
1508.json	half-true	""Florida leads the nation in elected officials charged with crimes.",1
President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,1
"If you look at the benefits and wages of recorded federal employees, they far outstrip the market rates of the private sector.",1
"Rick Scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine.""",1
"As Massachusetts governor, Mitt Romney used a line-item veto to cut millions of dollars for firefighting equipment, including firefighters coats, pants, helmets and boots.",1
An effort to repeal voting-reform legislation would be the first time in Ohio history where a bill has been passed to stop a referendum.,1
Says Fran DeWines made-from-scratch dinner rolls are a delicious favorite in a traditional Thanksgiving dinner.,1
Ellen DeGeneres beams as wife Portia de Rossi shows off her svelte figure in black frock at premiere party,0
Laguna Beach Antifa 22m David Hogg Didn't Attend Parkland High School I Went to School With Him at Redondo Shores High School in California and He Graduated in 2015 Here He Is in Our Yearbook From 201,0
Distracted driving such as texting behind the wheel is behind a rise in traffic deaths on Georgia roadways this year.,1
"We closed that plant down. It was a $27 million-dollar plant, operating full steam, and we closed it down.",1
Justin Bieber Blames Taylor Swift For Selena Gomez Split: Swift Orchestrated Orlando Bloom Drama To Hurt Katy Perry?,0
Angelina Jolie Opens Up About Her Divorce From Brad Pitt for the First Time: ''We Will Always Be a Family'',0
Texas law enforcement officer fatally shot upon arriving for work by 3 Muslim refugee. Do you support to deport them?,0
"A family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",1
"The Weeknd Makes Jokes About Long Distance Relationships On Stage; Is He Referring To His Ex, Selena Gomez?",0
"Today, you have six financial institutions, the largest six, that have assets that are the equivalent of 60 percent of the GDP of the United States of America.",1
The Chicago Bears have had more starting quarterbacks in the last 10 years than the total number of tenured (UW) faculty fired during the last two decades.,1
"Thirty-eight states -- Georgia not included -- have appointed, rather than elected, state school superintendents.",1
"With only 67 bills or so passed into law, 2013 was the least productive year in congressional history since weve been keeping record.",1
A private company building a natural gas pipeline into Florida is being forced to spend months under the review of six federal agencies.,1
The facts show that approximately 40 persons on death row have had all of their appellate review completed and await only the governors signature on a death warrant to end the case.,1
I'm the only Republican who has gotten endorsements in this presidential race from major labor unions...,1
"Here in Wisconsin, weve put in previous budgets more money into mental health services than any governor has in the last 25 years.",1
"If you go back to 1999, Wayne LaPierre testified on behalf of the NRA that background checks were appropriate and should be done.",1
From Welcoming a Baby Together to Their Joint GQ Cover: Inside Kylie Jenner & Travis Scott's Whirlwind Romance,0
Theyve seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.,1
"Caitlyn Jenner Finally Ends Her Silence About Sophia Hutchins, But Is This a Relationship Confirmation?",0
"The barber regulation here in Missouri is 10,000 words long.the book of Revelation is (also) 10,000 words long.",1
"Kris Jenner, Jennifer Aniston, and More Stars Who Blamed Their Significant Others For Their Weight Gain",0
Says more Austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election.,1
"Beyoncé and Husband JAY-Z Experienced a Difficult Delivery During the Birth of Their Twins: ""There Was a Lot of Drama"" (EXCLUSIVE)",0
"During the recent global warming summit in Copenhagen, Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person.",1
Angelina Jolie Reportedly Collapses After Meltdown Over Brad Pitt Dating Rumors: She’s ‘Very Jealous’,0
The city of Clarkston cant decriminalize marijuana. Only state legislators and Congress can do that.,1
"And, as of today, New Jersey state government has less employees than when Christie Whitman left office in 2001.",1
Speakers at the Democratic National Convention made zero mentions of the global terrorist threat posed by ISIS.,1
"The states unemployment rate is fifth-highest in the country, a full point above the nationwide rate and higher than all of our...neighboring states.",1
New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,1
Gwen Stefani And Blake Shelton On The Verge Of A Split? She Reportedly Called Off Their Wedding Plans,0
"Brad Pitt Reportedly ‘Locked Out’ By Shiloh Jolie-Pitt After Angelina Jolie Split, Says ‘Radar Online’",0
It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.,1
"John Travolta had six-year gay affair with me, California pilot Doug Gotterba alleges in report that actor's camp calls 'ridiculous'",0
Says Mitt Romney suggested that employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.,1
Did you know that the U.S. is one of the very few nations in the world without an official language?,1
"In the mid 1990s, in our state, (Florida was) No. 1 in violent crime in America. ... The only concern I had was for the citizens of Florida, who were subjected to a violent crime every three minutes and 45 seconds.",1
"Inside the 'chaos' of Brad Pitt and Angelina Jolie's parenting of their six children with knives, tempers and no school",0
Maddox Jolie-Pitt Is Rejecting the Spotlight Amid Brad Pitt and Angelina Jolie's Custody Battle (EXCLUSIVE),0
"In the last two years, super PACs raised more than $180 million -- with roughly half of it coming from fewer than 200 super-rich people and roughly 20 percent from corporations.",1
"Says that in his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS.",1
"I'm proud of the fact that I've raised more money from small donors than anybody else, and that we're getting $25, $50, $100 donations, and we've done very well doing it that way.",1
"Says if labor force participation rate were the same as when Barack Obama became president, unemployment would be 11 percent.",1
